"","n","hypothesis","normality","p","mean","BF","Shapiro"
"3925",15,"H0",TRUE,0.378102835745811,-2.38010158335831,0.375087508479217,0.392743601327579
"3926",40,"H0",TRUE,0.0580685851821428,2.99078822513043,0.948984188148915,0.97337141306613
"3927",150,"H0",TRUE,0.523521342057528,-0.514067932707179,0.111128964168556,0.459994711651669
"3928",15,"H0",FALSE,0.189094925127807,3.30833866138782,0.58013809993561,0.653882491510214
"3929",40,"H0",FALSE,0.902710918799675,0.22918984889553,0.171798239567436,0.000292004705581223
"3930",150,"H0",FALSE,0.310786474220361,0.761476390601698,0.150836029326728,6.08141767548594e-06
"3931",15,"Ha",TRUE,0.851716677702565,0.496410907155204,0.266603520143002,0.916370812981561
"3932",40,"Ha",TRUE,9.23733743415689e-06,8.13349331966039,2161.85936029919,0.629471396096297
"3933",150,"Ha",TRUE,8.71352327895605e-06,3.56807767312595,1557.26397873715,0.792961428825799
"3934",15,"Ha",FALSE,0.272052157632515,4.33126841958566,0.45704751336609,0.211556240483157
"3935",40,"Ha",FALSE,0.000257571695561563,5.81330596567116,103.09894276319,0.0409375932059265
"3936",150,"Ha",FALSE,4.62142225312921e-07,4.62819133900527,25215.5797294964,3.07180369652794e-07
"3937",15,"H0",TRUE,0.945000943876535,-0.176512022983096,0.262925991461706,0.388598443750018
"3938",40,"H0",TRUE,0.801282293993489,0.399375157756882,0.175812523723977,0.234916768951369
"3939",150,"H0",TRUE,0.910996936042376,0.0934405930835832,0.0915107796240548,0.279197448961614
"3940",15,"H0",FALSE,0.123831755721762,-3.87417921194724,0.780078121585724,0.0127149216728116
"3941",40,"H0",FALSE,0.210325542241837,-1.8984513544328,0.36082767004545,0.00610890948720935
"3942",150,"H0",FALSE,0.208546634880139,-0.956318234170852,0.198165801693716,3.10160285046659e-07
"3943",15,"Ha",TRUE,0.00417708646261142,8.64461062494342,11.5015295855965,0.138248024721404
"3944",40,"Ha",TRUE,0.00180181256746926,5.8446868404192,18.1111811501712,0.609082215281024
"3945",150,"Ha",TRUE,2.02984015231817e-05,3.47659643865391,702.42442503357,0.521488613690009
"3946",15,"Ha",FALSE,0.000132663356294526,8.55453666533486,223.58702363108,0.0455259051914017
"3947",40,"Ha",FALSE,0.000449763015864694,6.02895429810942,62.3967178324755,0.00620965005284714
"3948",150,"Ha",FALSE,7.84619610591571e-05,3.44532171680847,198.062783641927,4.42520156457267e-07
"3949",15,"H0",TRUE,0.387741114009653,-2.91173473824003,0.369801257124489,0.381483004554944
"3950",40,"H0",TRUE,0.784781062999222,0.402481312708392,0.176757483736245,0.834404695352964
"3951",150,"H0",TRUE,0.142315548214084,-1.24831558430659,0.262553532315139,0.793968691357776
"3952",15,"H0",FALSE,0.760492528782112,-0.926970149174568,0.273812844969054,0.0928532711804285
"3953",40,"H0",FALSE,0.0162534163829284,-4.3990961045204,2.69999639748644,0.103014945435387
"3954",150,"H0",FALSE,0.0526406714671342,-1.58038980129771,0.57815229868542,4.43935369997887e-07
"3955",15,"Ha",TRUE,0.165449500111046,3.65436012522299,0.635782087324494,0.504087544294329
"3956",40,"Ha",TRUE,0.156539476828353,2.22477195328704,0.444861106820985,0.732082581130206
"3957",150,"Ha",TRUE,1.0224128707522e-10,5.24309709089253,81774927.8866094,0.0808631942986696
"3958",15,"Ha",FALSE,0.000857500312737411,8.44039453824657,44.1733796676466,0.103957966265374
"3959",40,"Ha",FALSE,0.00123708170693704,5.07520931582823,25.2689718030889,0.00362127260983913
"3960",150,"Ha",FALSE,5.1834315498205e-08,4.76702253405153,203767.296124293,7.359982888207e-07
"3961",15,"H0",TRUE,0.0262465558172895,5.89975702990508,2.54903150159835,0.895093578546293
"3962",40,"H0",TRUE,0.529378654801689,1.04337321544388,0.206020696119269,0.619302429265333
"3963",150,"H0",TRUE,0.867309739193743,0.127711125238121,0.0922082289539786,0.758893768725579
"3964",15,"H0",FALSE,0.156981668804187,-4.19933391794017,0.659430345097732,0.01269901930586
"3965",40,"H0",FALSE,0.989551052365604,-0.0206632323098796,0.170591678536576,0.00884685577461629
"3966",150,"H0",FALSE,0.435178108009506,-0.592181169734083,0.122752357137369,2.02944350998271e-08
"3967",15,"Ha",TRUE,0.201651799309563,3.87072497259694,0.555507499344874,0.713026776774398
"3968",40,"Ha",TRUE,0.00539547165596304,5.6816969669651,6.93368998748575,0.693007821071021
"3969",150,"Ha",TRUE,1.39526308476802e-09,5.4474372557245,6564914.73774071,0.0687917006685346
"3970",15,"Ha",FALSE,0.164801653309945,4.14164201360006,0.63751244218173,0.0258492069032001
"3971",40,"Ha",FALSE,0.0121090511644717,4.32259223619382,3.46357609328898,0.000191305597667127
"3972",150,"Ha",FALSE,0.0646816084596672,1.59854114415121,0.488460687397053,3.64531643061164e-08
"3973",15,"H0",TRUE,0.312991401557911,2.98939899417287,0.419103753874857,0.115568478918072
"3974",40,"H0",TRUE,0.384495600353579,1.53989418310449,0.244731804471346,0.735696349649524
"3975",150,"H0",TRUE,0.799769483937083,0.191651918747085,0.0938768050340126,0.615782325834555
"3976",15,"H0",FALSE,0.146375579662828,-3.31128982293686,0.692571000043555,0.129298693703654
"3977",40,"H0",FALSE,0.787125116613736,-0.437187868356598,0.176617895899596,0.049201634258113
"3978",150,"H0",FALSE,0.452772639150275,-0.63931630843992,0.120046614336288,2.5165156431363e-09
"3979",15,"Ha",TRUE,0.031224652452811,4.89816260206841,2.22084646964389,0.55130695718092
"3980",40,"Ha",TRUE,0.16750017173232,2.13070592183918,0.423663156252691,0.51761816534643
"3981",150,"Ha",TRUE,0.000684071621422974,3.01614937399527,26.7049605037128,0.736261908805959
